elapsed_ms,session_id,invoke_ms,loop_gap_ms,drained_bytes,should_render,queue_depth,queued_bytes
4473,session-01,8.0000,13.0000,129023,true,128,130388
4487,session-01,7.0000,15.0000,131072,true,128,130389
4500,session-01,8.0000,12.0000,130046,true,128,129023
4515,session-01,8.0000,14.0000,130389,true,128,129705
4528,session-01,7.0000,14.0000,129022,true,128,129706
4543,session-01,9.0000,14.0000,128681,true,128,130047
4556,session-01,8.0000,14.0000,129364,true,128,129023
4568,session-01,7.0000,13.0000,129705,true,128,130047
4582,session-01,9.0000,12.0000,129705,true,128,131072
4594,session-01,7.0000,14.0000,130730,true,128,129023
4608,session-01,8.0000,13.0000,130047,true,128,131072
4621,session-01,8.0000,13.0000,129363,true,128,129706
4634,session-01,8.0000,13.0000,128339,true,128,130047
4648,session-01,8.0000,14.0000,129364,true,128,131072
4661,session-01,8.0000,13.0000,130730,true,128,128681
4675,session-01,8.0000,14.0000,130388,true,128,131072
4689,session-01,8.0000,14.0000,128340,true,128,130730
4702,session-01,8.0000,13.0000,131072,true,128,128680
4715,session-01,8.0000,13.0000,129022,true,128,129023
4729,session-01,8.0000,14.0000,130730,true,128,128681
4742,session-01,8.0000,13.0000,130389,true,128,129364
4755,session-01,8.0000,13.0000,129364,true,128,129705
4767,session-01,7.0000,13.0000,131072,true,128,128681
4781,session-01,8.0000,13.0000,130388,true,128,129706
4794,session-01,8.0000,13.0000,128681,true,128,130047
4808,session-01,9.0000,13.0000,130047,true,128,129364
4821,session-01,8.0000,14.0000,128340,true,128,129364
4834,session-01,7.0000,13.0000,129363,true,128,130389
4846,session-01,8.0000,12.0000,130047,true,128,130389
4860,session-01,8.0000,14.0000,130047,true,128,129363
4873,session-01,7.0000,14.0000,128680,true,128,129364
4887,session-01,8.0000,13.0000,131072,true,128,129363
4900,session-01,8.0000,13.0000,130047,true,128,129705
4913,session-01,8.0000,13.0000,130389,true,128,129706
4926,session-01,8.0000,13.0000,131072,true,128,129706
4939,session-01,8.0000,13.0000,129364,true,128,129363
4953,session-01,7.0000,15.0000,129705,true,128,130047
4966,session-01,8.0000,12.0000,129705,true,128,129706
4979,session-01,8.0000,13.0000,131072,true,128,130389
4993,session-01,8.0000,14.0000,130047,true,128,129706
5006,session-01,8.0000,13.0000,130047,true,128,129364
5019,session-01,8.0000,13.0000,126973,true,128,128339
5034,session-01,10.0000,13.0000,129022,true,128,130389
5046,session-01,7.0000,15.0000,129022,true,128,130389
5060,session-01,9.0000,12.0000,131072,true,128,130047
5073,session-01,7.0000,15.0000,130730,true,128,130389
5087,session-01,8.0000,13.0000,130047,true,128,127314
5099,session-01,7.0000,13.0000,129022,true,128,131072
5112,session-01,8.0000,12.0000,129364,true,128,129363
5125,session-01,8.0000,13.0000,127656,true,128,125948
5137,session-01,8.0000,12.0000,128681,true,128,128681
5150,session-01,8.0000,13.0000,130389,true,128,130047
5162,session-01,7.0000,13.0000,130389,true,128,130389
5175,session-01,7.0000,13.0000,131072,true,128,129022
5189,session-01,8.0000,13.0000,129706,true,128,129706
5203,session-01,7.0000,14.0000,130389,true,128,130389
5215,session-01,8.0000,12.0000,131072,true,128,129364
5228,session-01,8.0000,13.0000,129364,true,128,128681
5242,session-01,8.0000,14.0000,128681,true,128,129023
5255,session-01,7.0000,14.0000,128681,true,128,129364
5268,session-01,8.0000,12.0000,129364,true,128,129364
5280,session-01,8.0000,12.0000,130047,true,128,130389
5293,session-01,7.0000,14.0000,130389,true,128,130388
5306,session-01,8.0000,12.0000,130730,true,128,129704
5319,session-01,8.0000,13.0000,130730,true,128,128680
5332,session-01,8.0000,13.0000,130047,true,128,129364
5345,session-01,8.0000,13.0000,129022,true,128,130389
5358,session-01,8.0000,13.0000,130047,true,128,131072
5371,session-01,7.0000,14.0000,128681,true,128,130730
5384,session-01,8.0000,12.0000,130047,true,128,130730
5397,session-01,8.0000,13.0000,130389,true,128,130047
5411,session-01,8.0000,14.0000,130047,true,128,131072
5424,session-01,8.0000,13.0000,130047,true,128,129022
5437,session-01,8.0000,13.0000,128340,true,128,128339
5449,session-01,7.0000,13.0000,130047,true,128,131072
5463,session-01,7.0000,14.0000,129022,true,128,130388
5476,session-01,8.0000,12.0000,130389,true,128,129705
5489,session-01,7.0000,14.0000,130388,true,128,130389
5503,session-01,8.0000,13.0000,129364,true,128,129023
5516,session-01,8.0000,13.0000,129706,true,128,130047
5529,session-01,8.0000,13.0000,129706,true,128,129706
5542,session-01,8.0000,13.0000,129705,true,128,131072
5555,session-01,8.0000,13.0000,130047,true,128,130730
5568,session-01,8.0000,13.0000,129023,true,128,130047
5580,session-01,7.0000,13.0000,130389,true,128,129706
5593,session-01,8.0000,12.0000,128681,true,128,131072
5607,session-01,8.0000,14.0000,131072,true,128,130047
5622,session-01,8.0000,15.0000,130047,true,128,129705
5635,session-01,8.0000,13.0000,130388,true,128,128681
5648,session-01,7.0000,14.0000,130388,true,128,128339
5662,session-01,8.0000,13.0000,129705,true,128,128340
5675,session-01,8.0000,13.0000,129022,true,128,129364
5687,session-01,7.0000,13.0000,126974,true,128,127998
5700,session-01,8.0000,12.0000,130047,true,128,127315
5713,session-01,8.0000,13.0000,129364,true,128,129706
5725,session-01,8.0000,12.0000,129706,true,128,127314
5738,session-01,7.0000,14.0000,129022,true,128,130046
5751,session-01,8.0000,12.0000,129022,true,128,130047
5763,session-01,8.0000,12.0000,130730,true,128,129705
5776,session-01,7.0000,14.0000,130046,true,128,130389
5790,session-01,8.0000,13.0000,129705,true,128,129023
5802,session-01,7.0000,13.0000,129705,true,128,130047
5816,session-01,8.0000,13.0000,130389,true,128,131072
5828,session-01,7.0000,13.0000,127998,true,128,129364
5842,session-01,8.0000,13.0000,129023,true,128,129023
5857,session-01,8.0000,15.0000,131072,true,128,130047
5870,session-01,8.0000,13.0000,130389,true,128,129364
5883,session-01,8.0000,13.0000,128680,true,128,129022
5895,session-01,8.0000,12.0000,130389,true,128,130047
5909,session-01,8.0000,14.0000,129022,true,128,129364
5922,session-01,8.0000,13.0000,130730,true,128,130730
5934,session-01,7.0000,13.0000,130047,true,128,129705
5947,session-01,8.0000,12.0000,129706,true,128,129705
5960,session-01,8.0000,13.0000,130730,true,128,128340
5973,session-01,8.0000,13.0000,131072,true,128,129705
5986,session-01,7.0000,14.0000,129023,true,128,130730
6000,session-01,8.0000,13.0000,127998,true,128,130389
6012,session-01,7.0000,13.0000,130730,true,128,130047
6026,session-01,8.0000,13.0000,129022,true,128,130047
6039,session-01,8.0000,13.0000,129364,true,128,130388
6052,session-01,8.0000,13.0000,131072,true,128,129023
6065,session-01,8.0000,13.0000,131072,true,128,130389
6078,session-01,8.0000,13.0000,130730,true,128,129706
6092,session-01,8.0000,14.0000,129364,true,128,129364
6105,session-01,8.0000,13.0000,129364,true,128,129022
6118,session-01,8.0000,13.0000,129364,true,128,130389
6130,session-01,7.0000,13.0000,130047,true,128,129705
6149,session-01,8.0000,18.0000,131072,true,128,128340
6163,session-01,8.0000,14.0000,129363,true,128,128339
6175,session-01,8.0000,12.0000,127656,true,128,128681
6188,session-01,8.0000,13.0000,130730,true,128,130389
6201,session-01,8.0000,13.0000,130388,true,128,130388
6214,session-01,8.0000,13.0000,130047,true,128,130388
6227,session-01,8.0000,13.0000,131072,true,128,131072
6240,session-01,8.0000,13.0000,130388,true,128,130389
6254,session-01,8.0000,14.0000,130389,true,128,130389
6268,session-01,8.0000,14.0000,130730,true,128,129022
6281,session-01,8.0000,13.0000,130047,true,128,129023
6294,session-01,7.0000,14.0000,130730,true,128,127314
6311,session-01,8.0000,16.0000,130047,true,128,129705
6324,session-01,7.0000,14.0000,129705,true,128,131072
6338,session-01,8.0000,13.0000,129706,true,128,130047
6351,session-01,8.0000,13.0000,129022,true,128,129023
6365,session-01,9.0000,13.0000,130730,true,128,128681
6387,session-01,8.0000,23.0000,129364,true,128,129023
6402,session-01,9.0000,14.0000,129023,true,128,130389
6416,session-01,9.0000,14.0000,130389,true,93,95232
6429,session-01,8.0000,14.0000,131072,true,3,3072
6444,session-01,9.0000,14.0000,130730,true,10,10240
6456,session-01,6.0000,15.0000,106154,true,0,0
6468,session-01,7.0000,11.0000,129706,true,83,84992
6481,session-01,8.0000,12.0000,129706,true,128,128681
6495,session-01,8.0000,14.0000,129706,true,128,130389
6508,session-01,7.0000,14.0000,128680,true,128,130730
6521,session-01,8.0000,12.0000,128681,true,128,130047
6534,session-01,8.0000,13.0000,130047,true,128,129364
6547,session-01,7.0000,14.0000,128681,true,128,131072
6561,session-01,8.0000,13.0000,130389,true,128,128340
6577,session-01,8.0000,16.0000,130730,true,128,130047
6590,session-01,8.0000,13.0000,129706,true,128,129364
6602,session-01,8.0000,12.0000,131072,true,128,128680
6615,session-01,8.0000,13.0000,129022,true,128,130730
6628,session-01,8.0000,13.0000,131072,true,128,130047
6643,session-01,8.0000,15.0000,130047,true,128,129364
6657,session-01,8.0000,14.0000,130730,true,128,129705
6671,session-01,8.0000,14.0000,129706,true,128,130730
6683,session-01,8.0000,12.0000,130730,true,128,130730
6697,session-01,7.0000,15.0000,131072,true,128,129706
6710,session-01,8.0000,12.0000,130047,true,128,129706
6724,session-01,8.0000,14.0000,129706,true,128,129023
6737,session-01,8.0000,13.0000,129706,true,128,130389
6751,session-01,8.0000,14.0000,129022,true,128,129364
6764,session-01,8.0000,13.0000,129706,true,128,129023
6776,session-01,7.0000,13.0000,130047,true,128,129705
6790,session-01,8.0000,13.0000,130047,true,128,129021
6804,session-01,7.0000,15.0000,130730,true,128,127315
6817,session-01,7.0000,13.0000,130730,true,128,129022
6830,session-01,8.0000,12.0000,130389,true,128,131072
6843,session-01,8.0000,13.0000,129363,true,128,127315
6860,session-01,8.0000,17.0000,129023,true,128,128339
6874,session-01,8.0000,14.0000,131072,true,128,130388
6887,session-01,8.0000,13.0000,129023,true,128,130730
6899,session-01,7.0000,13.0000,131072,true,128,130388
6912,session-01,7.0000,13.0000,129364,true,128,128339
6926,session-01,8.0000,13.0000,128340,true,128,129023
6939,session-01,7.0000,14.0000,129705,true,128,130047
6952,session-01,7.0000,13.0000,129706,true,128,128680
6966,session-01,8.0000,13.0000,130047,true,128,129023
6980,session-01,9.0000,13.0000,130730,true,128,130047
6994,session-01,8.0000,15.0000,128340,true,128,130388
7008,session-01,8.0000,14.0000,129364,true,128,128681
7021,session-01,8.0000,13.0000,130388,true,128,128339
7117,session-01,91.0000,13.0000,129021,true,128,128340
7132,session-01,9.0000,97.0000,128340,true,5,5120
7140,session-01,2.0000,15.0000,20480,true,0,0
7148,session-01,3.0000,7.0000,11264,true,0,0
7159,session-01,6.0000,8.0000,10922,true,0,0
7166,session-01,2.0000,11.0000,3072,true,0,0
7183,session-01,8.0000,11.0000,129706,true,123,122536
7196,session-01,7.0000,14.0000,130047,true,128,131072
7210,session-01,8.0000,13.0000,129706,true,128,131072
7223,session-01,8.0000,13.0000,130388,true,128,131072
7237,session-01,7.0000,15.0000,129706,true,128,131072
7252,session-01,8.0000,14.0000,129022,true,128,130047
7266,session-01,8.0000,14.0000,130047,true,128,129023
7280,session-01,8.0000,14.0000,129022,true,128,130389
7295,session-01,8.0000,15.0000,131072,true,128,129021
7309,session-01,8.0000,14.0000,128681,true,128,127656
7326,session-01,8.0000,17.0000,127656,true,128,127656
7339,session-01,7.0000,14.0000,127997,true,128,130047
7352,session-01,8.0000,12.0000,127315,true,128,130730
7365,session-01,8.0000,13.0000,129364,true,128,127998
7378,session-01,8.0000,13.0000,130730,true,128,129706
7391,session-01,7.0000,14.0000,129023,true,128,128340
7404,session-01,8.0000,12.0000,129705,true,128,130047
7417,session-01,8.0000,13.0000,130389,true,128,130389
7429,session-01,7.0000,13.0000,130388,true,128,131072
7443,session-01,8.0000,13.0000,130389,true,128,130047
7457,session-01,7.0000,14.0000,129364,true,128,131072
7470,session-01,8.0000,13.0000,130047,true,128,129706
7483,session-01,8.0000,13.0000,130047,true,128,129023
7496,session-01,8.0000,13.0000,131072,true,128,130047
